ID,ANIMAL NAME,PHOTO,PROFILE,PHOTO LOCATION,ORIGINAL ID BY,SEX,TAGGED,PIT TAG,DNA,SAMPLE .,CU SAMPLE,DNA PLATE,WELL,NOTES,AGE,GENERAL LOCATION,DATE TAGGED,DATE DNA TAKEN,TAG 30/09,GENOTYPED,GENOTYPED SAMPLE NO,EXTACTED?,DATE EXTRACTED,DATE GENOTYPED,TAIL,BLOOD,SKIN,FAECES
598,Gruen,TRUE,L & R,,ED,M,TRUE,2298777,TRUE,287,,,,new individual as verified by RG. Did not send for genotype (2018) because could not find out what type of sample we had (skin?),Adult,RAINFST,15/11/2013,15/11/2013,,FALSE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
600,Prance,TRUE,R,,ED,M,FALSE,,FALSE,,,,,confirmed new ind. By RG,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
604,Claude,TRUE,L,1,RG,M,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
605,Coke,TRUE,L & R,,ED,M,TRUE,2298791,TRUE,274,,,,confirmed as new by KS,Adult,BBABS,31/10/2013,31/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
606,Clam,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
607,Chicken,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
609,Sporty,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
610,Chandy,TRUE,L & R,,ED,F,TRUE,2298723,TRUE,284 &RSP318,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
612,Clemi,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
615,Kiara,TRUE,L & R,2,RG,F,TRUE,2298762,TRUE,309,,,,,Adult,BROMS,12/12/2013,12/12/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
616,Polly,TRUE,R,2,RG,F,TRUE,880106681,TRUE,500,,,,,Adult,BROMS,20/01/2016,20/01/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
618,Bob,TRUE,R,1,RG,M,FALSE,,FALSE,,,,,He may be an old individual but angle and scoring says he's new,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
619,China,TRUE,R,1,RG,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
620,Tiana,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
621,Georgia,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
622,Rosemary,TRUE,R,1,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
623,Titus,TRUE,L,1,KS,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
624,Dom,TRUE,R,2,KS,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
625,Oliver,TRUE,L & R,1,KS,M,TRUE,880106674,TRUE,528,,,,,Adult,BBABS,15/12/2016,15/12/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
626,Martha,TRUE,R,1,KS,F,TRUE,2293252,TRUE,186,,,,,Adult,LAKE,,30/08/2012,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
628,Senf,TRUE,R,,ED,F,FALSE,,FALSE,,,,,confirmed as new by KS & RG,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
629,Parrot,TRUE,L,,ED,F,FALSE,,FALSE,,,,,confirmed as new by KS & RG,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
630,Athena,TRUE,L & R,,ED,F,TRUE,2293236,TRUE,234,,,,,Adult,RAINFST,19/03/2013,19/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
631,Alabama,TRUE,R,,ED,M,FALSE,,FALSE,,,,,confirmed as new by KS & RG,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
632,Newt,TRUE,R,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG & KS,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
635,Erin,TRUE,R,1,KS,F,TRUE,880098291,TRUE,382 & 410,,,,,Adult,BROMS,,22/09/2014,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
636,Flavia,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
637,Stupid,TRUE,L,,ED,U,FALSE,,FALSE,,,,,confirmed as new by KS & RG,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
639,Mountain,TRUE,R,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG & KS,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
640,Fisch,TRUE,L & R,,ED,M,TRUE,2293284,TRUE,197,,,,confirmed as new individual by RG & KS,Adult,SPEC,8/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
641,Sparkle,TRUE,L & R,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
642,Dan,TRUE,L & R,,ED,M,TRUE,2293239,TRUE,230,,,,,Adult,,18/03/2013,18/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
643,Rooty,TRUE,L,,ED,M,TRUE,880098427,TRUE,356,,,,confirmed as new by KS & RG,Adult,BBABS,14/04/2015,14/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
644,Rifle,TRUE,L,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG & KS,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
645,Rad,TRUE,L,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG & KS,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
646,Schiff,TRUE,R,,ED,U,FALSE,,FALSE,,,,,possibly a JM.  Confirmed as new by RG & KS,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
647,Alster,TRUE,L,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG/KS,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
648,Eli,TRUE,R,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG/KS,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
649,Chris,TRUE,L,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG/KS,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
650,Flasche,TRUE,L,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
651,Blatt,TRUE,L,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
652,Strand,TRUE,L,,ED,F,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
653,Frucht,TRUE,L,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
654,Armeisen,TRUE,L & R,,ED,M,TRUE,2293290,TRUE,250,,,,confirmed as new by RG,Adult,BROMS,10/10/2013,10/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
655,Hoch,TRUE,R,,ED,M,FALSE,,FALSE,,,,,confirmed as new by RG,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
656,Ente,TRUE,L & R,,ED,M,TRUE,2293220,TRUE,236,,,,,Adult,,20/03/2013,20/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
657,Pretty,TRUE,L & R,,ED,F,TRUE,2293201,TRUE,233,,,,3rd digit on left hing limb missing,Adult,,19/03/2013,19/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
658,Hund,TRUE,L & R,,ED,M,TRUE,2293294,TRUE,235,,,,missing 5th digit on front right limb,Juvenile,,19/03/2013,19/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
659,Weg,TRUE,R,,ED,M,FALSE,,FALSE,,,,,"confirmed as new by CF & RG, originally misidentified as Nifty",Juvenile,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
660,Nina,TRUE,R,,ED,F,FALSE,,FALSE,,,,,"confirmed as new by CF & RG, originally misid'd as Whisker",Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
662,Thunder,TRUE,R,1,RG,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
664,Hairy,TRUE,L & R,,RG,M,TRUE,2293293,TRUE,239,,,,,Juvenile,BBABS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
665,Bub,TRUE,L & R,,RG,M,TRUE,2293233,TRUE,241,,,,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
666,Tiny,TRUE,L & R,,RG,U,TRUE,2293275,TRUE,242,,,,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
667,Scruffy,TRUE,L & R,,RG,M,TRUE,880106623,TRUE,243 & 463,,,,"Potential pit tag typo mistake, ending by 7 (880106627). Old pit tag: 2293211. Need DNA. Blood taken on 28/03/2018.",Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
670,Torin,TRUE,L & R,,RG,M,TRUE,2293970,TRUE,246,,,,,Juvenile,,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
671,Rufus,TRUE,L & R,,RG,M,TRUE,2293223,TRUE,247,,,,Saliva and dead skin DNA taken,Adult,,,,,TRUE,,FALSE,,,TRUE,FALSE,TRUE,FALSE
672,Runner,TRUE,L & R,,RG,M,TRUE,2293285,TRUE,248,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
673,Buster,TRUE,L & R,,RG,M,TRUE,2293289,TRUE,249,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
674,Turnip,TRUE,L & R,,RG,M,TRUE,22973273,TRUE,251,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
675,Snape,TRUE,L & R,,BL,M,TRUE,2293215,TRUE,253,,,,,Juvenile,PGROUND,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
676,Beth,TRUE,L & R,,BL,F,TRUE,2293286,TRUE,254,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
677,Larsson,TRUE,L & R,,BL,M,TRUE,2298706,TRUE,256,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
678,Kim,TRUE,L & R,,BL,F,TRUE,2298722,TRUE,258,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
679,Iggy,TRUE,L & R,,BL,M,TRUE,2298722,TRUE,257,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
680,Salami,TRUE,L & R,,BL,M,TRUE,2298782,TRUE,259,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
681,Dumpy,TRUE,L & R,,RG,M,TRUE,2298721,TRUE,260,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
682,Hagrid,TRUE,L & R,,RG,M,TRUE,,TRUE,262,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
683,Dottie,TRUE,L & R,,RG,F,TRUE,2298759,TRUE,263,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
685,Malfoy,TRUE,L & R,,RG,M,TRUE,2298736,TRUE,261,,,,Covered in white patches ? Funghi?,Adult,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
686,Marzipan,TRUE,L & R,,BL,F,TRUE,2298788,TRUE,268,,,,,Adult,ARID,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
687,Loopy,TRUE,L & R,,BL,F,TRUE,2298774,TRUE,270,,,,,Juvenile,ARID,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
688,Crayola,TRUE,L & R,,BL,F,TRUE,2298748,TRUE,267,,,,,Juvenile,ARID,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
690,Scabby,TRUE,L & R,,BL,M,TRUE,2298798,TRUE,271,,,,,Juvenile,BBABS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
691,Skitt,TRUE,L & R,,BL,F,TRUE,2298731,TRUE,273 & 354,,,,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
692,Nugget,TRUE,L & R,,BL,F,TRUE,2298701,TRUE,275,,,,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
693,Hazey,TRUE,L & R,,BL,M,TRUE,2298779,TRUE,276,,,,,Juvenile,BBABS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
694,Shirley,TRUE,L & R,,BL,F,TRUE,2298753,TRUE,277,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
695,Henrietta,TRUE,L & R,,BL,F,TRUE,2298793,TRUE,278,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
696,Ron,TRUE,L & R,,BL,M,TRUE,2298727,TRUE,279,,,,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
697,Manny,TRUE,L & R,,BL,M,TRUE,2298713,TRUE,280 & 372,,,,Blood taken on 28/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
698,Ford,TRUE,L & R,,,M,TRUE,2298771,TRUE,283,,,,,Juvenile,SPEC,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
699,Dobby,TRUE,L & R,,BL,M,TRUE,2298740,TRUE,286,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
700,Wallaby,TRUE,,,CF,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
701,Harvard,TRUE,L & R,,RG,M,TRUE,2298786,TRUE,281,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
702,Dina,TRUE,L & R,,RG,F,TRUE,2298769,TRUE,282,,,,,Juvenile,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
703,Noris,TRUE,R,,BL,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
704,Loretta,TRUE,L & R,,RG,F,TRUE,2298323,TRUE,584,,,,,Adult,SPEC,,27/03/2018,,FALSE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
705,Beast,TRUE,L & R,,BL,M,TRUE,2298797,TRUE,292,,,,,Adult,,5/12/2013,5/12/2013,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
706,Nigella,TRUE,L & R,,BL,F,TRUE,2298710,TRUE,302,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
707,Lavender,TRUE,L & R,,BL,F,TRUE,2298744,TRUE,303,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
708,Forgetful,TRUE,L & R,,BL,M,TRUE,2298764,TRUE,304,,,,,Juvenile,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
709,Cole,TRUE,L & R,,BL,M,TRUE,880098407,TRUE,307 RSP 320,,,,Lost old pit tag: 2298766,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
710,Ffion,TRUE,L & R,,BL,F,TRUE,2298728,TRUE,290 & 345,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
711,Merlin,TRUE,L & R,,BL,M,TRUE,880098425,TRUE,291  RSP 327,,,,Old pit tag: 2298749. DEAD 06/12/2017 PM,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
713,Hazza,TRUE,L & R,,BL,M,TRUE,2298726,TRUE,293,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
714,Claire,TRUE,L & R,,RG,F,TRUE,2298781,TRUE,294,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
715,Tangle,TRUE,L & R,,RG,F,TRUE,2298745,TRUE,295 & 332,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
716,Rankin,TRUE,L & R,,RG,M,TRUE,2298704,TRUE,298,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
717,Gallion,TRUE,L & R,,RG,M,TRUE,2298758,TRUE,299,,,,Blood taken on 30/03/2018.,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
718,Dipper,TRUE,L & R,,RG,F,TRUE,2298712,TRUE,301 & 525,,,,Dead 9/01/2016. Killed by Luigi,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
719,Ripper,TRUE,L & R,,BL,M,TRUE,2298755,TRUE,308,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
720,Pop,TRUE,L & R,,BL,F,TRUE,2298760,TRUE,310,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
721,Snap,TRUE,L & R,,BL,F,TRUE,2298733,TRUE,312,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
722,Nala,TRUE,L & R,,BL,F,TRUE,2298711,TRUE,313,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
723,Mint,TRUE,L & R,,BL,F,TRUE,2298790,FALSE,,,,,23/05/2014 DNA sample needed. Problem with duplicate sample number so have had to discard,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
724,Chuck,TRUE,L & R,,BL,M,TRUE,2298768,TRUE,315,,,,,Juvenile,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
725,Brock,TRUE,L & R,,BL,M,TRUE,2298799,TRUE,311,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
726,Dez,TRUE,L & R,,BL,M,TRUE,2298778,TRUE,305,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
728,Ray,TRUE,L & R,,KS,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
729,Aragorn,TRUE,L,,KS,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
732,Caroline,TRUE,L,,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
733,Nicolas,TRUE,R,,KS,M,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
734,Kiarash,TRUE,R,,KS,M,TRUE,880098283,TRUE,388,,,,,Adult,PGROUND,,22/09/2014,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
736,Maximus,TRUE,R,,KS,M,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
737,Adele,TRUE,L & R,,KS,F,TRUE,880098276,TRUE,374,,,,,Juvenile,BROMS,22/09/2015,22/09/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
738,Margot,TRUE,L,,KS,F,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
739,Ana,TRUE,L,,KS,F,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
740,Pesol,TRUE,,,CP,M,TRUE,880098264,FALSE,,,,,,Adult,SPEC,11/10/2015,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
742,Rowan,TRUE,,,KS,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
743,Isaac,TRUE,,,KS,M,FALSE,,FALSE,,,,,,Juvenile,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
744,Theo,TRUE,,,KS,M,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
745,Hatty,FALSE,,,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
748,Aquila,TRUE,,,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
751,Monea,TRUE,L,,CP,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
752,Tomas,TRUE,R,,,M,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
753,Xisco,TRUE,L,,CP,M,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
754,Pau,TRUE,R,,CP,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
756,Pistatxo,TRUE,L,,CP,M,TRUE,2293241,TRUE,228,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
757,Panoramix,TRUE,L,,CP,M,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
759,Flirty,TRUE,L,,CP,F,TRUE,880106606,TRUE,533,,,,,Adult,ARID,15/12/2016,15/12/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
760,Phobos,TRUE,L & R,,CP,F,TRUE,880098487,TRUE,334,,,,,Adult,ARID,13/04/2015,13/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
761,Matata,TRUE,L & R,,CP,U,FALSE,,FALSE,,,,,,Juvenile,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
764,Song,TRUE,R,,CP,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
766,Turttle,TRUE,R,,CP,F,FALSE,,FALSE,,,,,,Juvenile,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
767,Biel,TRUE,R,,CP,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
768,Jungle,TRUE,R,,CP,F,TRUE,880098217,TRUE,380 & 530,,,,Skin sample. Need DNA,Adult,PGROUND,22/09/2015,22/09/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
769,Sol,TRUE,R,,CP,M,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
770,Diego,TRUE,L,,CP,M,TRUE,880098488,TRUE,317,,,,"Severely diseased (fungus disease), was euthanised by vet on 8/10/18.",Adult,BROMS,,7/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
772,Kika,TRUE,L,,CP,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
773,Evi,TRUE,L & R,,CP,F,TRUE,880098496,TRUE,331,,,,Lost pit tag? Inserted new one on the 12.11.18 = 001026367030,Adult,SPEC,7/04/2015,7/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
774,Carme,TRUE,L,,CP,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
775,Sunny,TRUE,L,,CP,U,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
776,Coco,TRUE,R,,CP,U,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
777,Hakuna,TRUE,R,,CP,F,TRUE,880098466,TRUE,328,,,,,Adult,SPEC,7/04/2015,7/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
778,Winnie,TRUE,R,,CP,F,TRUE,2293232,TRUE,44 & 333,,,,Blood taken on 26/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
779,Menut,TRUE,R,,CP,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
782,Creppe,TRUE,R,,CP,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
783,Clayton,TRUE,R,,KS,M,FALSE,,FALSE,,,,,,Juvenile,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
785,Imogen,TRUE,L,,KS,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
786,Josh,TRUE,,,KS,M,FALSE,,FALSE,,,,,,Juvenile,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
